numerical__state,numerical__city,numerical__year_built,numerical__latitude,numerical__longitude,numerical__lot_sqft,numerical__living_sqft,nominal__type_apartment,nominal__type_mobile,nominal__type_multi_family,nominal__type_single_family,nominal__type_townhouse,remainder__number_of_stories,remainder__number_of_baths,remainder__number_of_beds,remainder__number_of_garages,remainder__basement,remainder__central_air,remainder__central_heat,remainder__city_view,remainder__community_outdoor_space,remainder__community_security_features,remainder__fenced_yard,remainder__fireplace,remainder__floor_plan,remainder__hardwood_floors,remainder__new_roof,remainder__recreation_facilities,remainder__rental_property,remainder__shopping,remainder__view
-1.264056311294533,-1.2097152685896302,1.6339864120948737,-1.7580695672327153,0.2402844524860715,-0.6777816897239095,2.143286877746196,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5470096404995157,-0.7392664143101987,0.05754969280277462,-0.9701083675505833,-0.5035509861759763,0.12654168921779482,-0.05551569306262885,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09301116947207942,-0.09494698435543356,-0.0008368523561920191,-2.254106644179583,0.36518858552500755,0.969306222076013,-0.32939891264965343,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30068721589435,0.27983145747106314,-1.2853408458534579,-0.4298375417600611,0.8087280467531844,0.8310861167368536,-0.5769769642537435,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6387706404184393,-1.0512351505697686,0.7581882347103742,-1.320897092740975,0.5668552960198953,1.7927451475007927,0.8961124427905922,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.21329578740013702,0.030256468463407186,-0.0008368523561920191,-1.4082211077125237,0.3585720392934687,-0.6777816897239095,-1.350658375516525,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0872100723422666,1.028556424494031,1.020927687925724,0.002648046201179533,-1.956865329375185,-0.22026893983228452,-0.5042509115950421,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6169227832948861,-0.5936810040557328,-1.7232399345457077,0.28627740617827174,0.8450852254398464,-1.3182575273821118,0.32668292410118516,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1543800685342958,-1.0512351505697686,0.08674296538225792,-1.153218272746171,-0.1640162822409538,0.603169985592495,-0.861691723598447,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.09257421232960836,-0.0945310260404208,1.371246958879524,-0.023215191191297106,0.9327868342577027,-1.0466487185621525,-0.7162396182810441,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.09257421232960836,-0.0945310260404208,1.5464065943564238,-0.019395587559558166,0.9424340877029065,0.5458233461432693,0.4643982153059602,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.30068721589435,0.27983145747106314,-1.927592842602091,-0.4186239839236321,0.8090751920507399,-1.2735145449546939,-0.16228372781689268,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.393080072072012,-1.4921509644832942,0.9333478701872742,-0.1868474646608414,-2.064816012947412,3.842940023048203,-1.1974694560864942,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7480099260362055,-0.8931709908649199,-0.6138955765253417,0.2724454947078516,0.9835723415044306,-1.015139576007633,0.249314782974907,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4471413539899092,-1.3840018025799765,-0.3511561233099918,0.9247453904364891,0.34228333614122897,1.2438558842010607,-0.30928319595682113,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0872100723422666,1.028556424494031,-0.5847023039458583,-0.0025546196327780823,-1.957992587481314,-0.3118555141907549,-0.9235862364994696,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.5897107861839912,1.506908486758705,0.6998016895514075,2.0283439242199095,-2.1652025109501296,0.8430595909075711,0.14564147386569432,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.6169227832948861,-0.5936810040557328,0.6122218718129576,0.2987945962041826,0.8464392947270178,0.7863431343094357,0.865165186340081,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3875202834975771,-0.43561684435088394,-2.219525568396924,1.4954332690896965,-0.21684858064709928,-0.5588871918181887,-0.6806502733629562,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6169227832948861,-0.5936810040557328,-1.5480802990688078,0.28032763402325944,0.8472369903043813,-1.1352944396155344,-0.3448725408749091,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.65285109327106,1.5670144632780487,0.0283564202232913,0.12430387894864159,-0.9842624468927985,0.4531864670329816,2.6601060604697335,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0741013580681347,0.3422252047229771,0.3786756911770911,-1.427664440114888,-1.4604721958918134,0.0914615105070963,-0.78741830811722,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7654882117350481,-0.7351068311600711,-0.7306686668432749,0.6292371173215114,-0.2516403700038481,-0.11964974460818519,-0.2705991253936821,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1543800685342958,-1.0512351505697686,0.08674296538225792,-1.16080358107244,-0.1644804934823855,0.3288303844178108,0.6021135065107354,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.09257421232960836,-0.0945310260404208,-0.030030124935675334,-0.009126937407059903,0.933851800993361,0.5117934721843881,0.125525757172862,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0741013580681347,1.1034289211963277,0.0283564202232913,-1.4610325242622961,-1.4609196740893406,0.8441098956593884,-1.3877950832571384,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.24550921219448105,-0.24011643629488677,-1.1685677555355247,0.6770676531378129,1.121211366769582,-0.3118555141907549,3.142883261097709,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5470096404995157,-0.7392664143101987,0.3786756911770911,-0.9279243256588602,-0.5110258852690288,0.16687339168757995,-0.030757887902219845,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.48583564055356665,-0.46889350955190473,0.5246420540745077,-0.24502788586993363,0.3254543386885561,0.3594992831708766,0.5649767987701219,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6169227832948861,-0.5936810040557328,1.5464065943564238,0.2979580021739789,0.8488616642859387,-1.0949627371457493,0.28335676507046936,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.09301116947207942,-0.09494698435543356,1.575599866935907,-2.2229399060993242,0.36562750111022474,3.256869971534138,1.555289005186482,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.332900640688694,-0.32330809929743876,0.8165747798693408,0.43346792490190866,-0.45608077861618773,-0.22636070739282496,-0.985480749400492,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.332900640688694,-0.32330809929743876,0.23270932827967453,0.41022665159854915,-0.4490995043183044,0.047348710930768825,0.6516291168315533,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.332900640688694,-0.32330809929743876,-1.1685677555355247,0.4170132756734163,-0.44854188870289263,-0.5948076143303411,-1.106175049557486,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.5897107861839912,1.506908486758705,-0.059223397515158656,2.01679304671902,-2.157115483122071,0.08768041340055395,0.323588198456134,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.5470096404995157,0.31310812267208393,0.7289949621308909,-0.9065824096404759,-0.5046294177829005,0.08810053530128087,0.4984401974015226,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.21329578740013702,0.030256468463407186,1.2836671411410738,-1.3717183748483643,0.3569365803422078,1.1008043770035416,-0.5413876193356556,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.48583564055356665,-0.46889350955190473,1.2252805959821074,-0.25752263949614584,0.32932294000302653,0.0633133431583921,-0.27833593950630986,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0741013580681347,1.1034289211963277,-1.0517946652175914,-1.4692486306766912,-1.4548294997427988,-0.22299973218700955,-0.1870415329773017,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.3984442120593537,-0.45225517695139433,-0.030030124935675334,0.9011990336751344,1.0455602294641937,-0.03730585206570723,-1.0288069084312077,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.264056311294533,-1.2097152685896302,0.8165747798693408,-1.7614579793667675,0.238688995967893,1.2949006951393824,0.6253239488486187,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7480099260362055,-0.8931709908649199,-1.6356601168072578,0.26586982436809664,0.9850611902311734,-1.2541889375212552,-0.47485101796705637,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09257421232960836,-0.0945310260404208,1.5172133217769403,-0.003418549966065549,0.935602822529084,-1.172685288780231,-0.688387087475584,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0741013580681347,1.1034289211963277,-0.6722821216843083,-1.4688530279509409,-1.4551404990509846,0.09818346091872715,0.19825180983156343,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6502529298712019,0.6125981094812711,1.2252805959821074,-0.8443268161547791,0.7201959299046844,-1.3182575273821118,-0.019926348144540907,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
-0.7480099260362055,-0.8931709908649199,-1.927592842602091,0.27474432306335245,0.98342520837229,-1.4877767143254272,-0.2984516561991422,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.332900640688694,-0.32330809929743876,-0.4679292136279251,0.4217156355830208,-0.44729547302240014,0.2765252077773082,-1.2609113318100422,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7654882117350481,-0.7351068311600711,-1.0517946652175914,0.6221624305056624,-0.24858051069025586,-1.2737246059050573,-1.144859120120625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.332900640688694,-0.32330809929743876,1.0793142330846908,0.4059255679870315,-0.4477432126737386,-0.862215204143031,1.1746377508451935,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.30068721589435,0.6729120651581213,-0.3511561233099918,-0.4353677274517107,0.81238336712133,1.518195485375745,-0.5769769642537435,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.130905786589373,1.070152255995307,0.6122218718129576,-0.05610824260022186,0.8722098164255514,-1.3390535614680947,-0.8694285377110749,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.4471413539899092,-1.3840018025799765,1.108507505664174,0.9367088913801401,0.3413326900844309,2.0672948096258406,1.1591641226199378,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1543800685342958,-1.0512351505697686,-0.0008368523561920191,-1.1429823745794436,-0.161234152238097,0.7863431343094357,0.13171520846296425,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0741013580681347,1.1034289211963277,0.9917344153462407,-1.4666545186699618,-1.4498969121444627,-1.36909227737007,-0.3820092486155226,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.2904686389590645,-2.186801350554603,-1.6356601168072578,-0.21456621809749843,0.5342935115806225,-0.5861951153654391,-0.6976712644107373,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7654882117350481,-0.7351068311600711,-0.7306686668432749,0.6310890229105677,-0.2504962481269095,1.3169570949275462,-1.2500797920523632,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.5897107861839912,1.506908486758705,0.34948241859760776,2.0271256535051463,-2.1657435242485423,2.4067533054131984,1.3015215022922897,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.264056311294533,-1.2097152685896302,0.05754969280277462,-1.770492369646096,0.2328044550437033,2.341844471750888,1.3788896434185678,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.24550921219448105,-0.24011643629488677,-2.657424657089174,0.6702413140565792,1.1191867991840991,-0.724205159754235,-0.44235639869401955,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.09301116947207942,-0.09494698435543356,0.7289949621308909,-2.2279960906111,0.36614151930265165,-1.3182575273821118,-0.7595657773117599,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.332900640688694,-0.32330809929743876,0.6706084169719243,0.4129845235341264,-0.4428055920895403,-0.6777816897239095,1.5026786692206129,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09257421232960836,-0.0945310260404208,0.43706223633605773,-0.0035730258674507875,0.9318580195941228,-0.9628343993671303,-1.3382794729363203,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.09257421232960836,-0.0945310260404208,1.0793142330846908,0.01586901708665611,0.9295259169634514,0.515364508340567,0.8342179298895697,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5890789299252528,1.319727245002963,1.6047931395153905,0.9989090385907162,0.016938057346470158,-0.4948186019573322,-0.08955767515819123,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3875202834975771,-0.43561684435088394,-1.5480802990688078,1.4927762320079467,-0.21121045993977777,-0.5679198126838177,-0.44235639869401955,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21329578740013702,0.030256468463407186,0.6998016895514075,-1.3996834129024225,0.35574291296808436,-1.1628124241131481,-0.7936077594073223,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.6169227832948861,-0.5936810040557328,-0.5263157587868917,0.2908595895101703,0.8445710111570608,0.8970452551509813,-0.04313679048242435,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.65285109327106,1.5670144632780487,1.4296335040384904,0.17573971209609848,-0.9905638759186285,-1.2241502216192797,-1.3723214550318827,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.264056311294533,-1.2097152685896302,1.1668940508231407,-1.7684416311355557,0.24085801678395397,1.1522693098425902,0.7259025323127803,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.09257421232960836,-0.0945310260404208,1.196087323402624,-0.005856122954197452,0.9316179396321721,-1.084459689627576,0.4489245870807046,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5897107861839912,1.506908486758705,0.9917344153462407,2.0147268348293785,-2.1580018769048164,0.5080123750778457,0.7692286913434961,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.264056311294533,-1.2097152685896302,0.8165747798693408,-1.7618597714441584,0.23871586034697329,1.7013686340926857,0.7104289040875247,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6387706404184393,-0.3139407180433514,1.6047931395153905,-1.299043781543214,0.5874656345776162,0.14565723570087005,0.1286204828179131,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9561229296009471,0.9869605929927551,-1.3437273910124246,0.677972587925726,1.2024978795172758,-0.5725411535918139,0.6144924090909398,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.30068721589435,0.27983145747106314,-1.6356601168072578,-0.42230355347448456,0.8107421561862267,-1.0153496369579964,0.518555914094355,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.5897107861839912,1.506908486758705,0.553835326653991,2.031738525705602,-2.151784897459939,-1.128782550154267,-0.9173967852093673,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.4471413539899092,-1.3840018025799765,-0.23438303299205857,0.9055684580443578,0.344349148065397,-0.11040706279219276,0.32049347281108287,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.264056311294533,-1.2097152685896302,0.5246420540745077,-1.7591674034801212,0.2364446110908119,-0.3118555141907549,-0.1947783470899295,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.30068721589435,0.27983145747106314,-0.7598619394227583,-0.415856054291639,0.8053663390147915,-0.049069265286061224,0.1703992790261033,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.264056311294533,-1.2097152685896302,0.05754969280277462,-1.7630994470000136,0.23502034145538575,1.884331721859263,0.9270596992411034,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5878651333205603,-0.5660197761073842,-0.030030124935675334,0.18161108579698376,0.2455977168332248,1.97570823526737,2.7777056349816767,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.9998186438480536,1.070152255995307,0.5830285992334743,-0.7945951178259395,0.1961860186363991,-1.2854880191254112,-0.4980614603049398,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21329578740013702,0.030256468463407186,0.43706223633605773,-1.3753734448823023,0.3526046828746447,-1.1901203476603985,0.36381963184179866,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5878651333205603,-0.5660197761073842,0.43706223633605773,0.12385205627881364,0.24267878112376182,0.23724381005934042,-0.5615033360284879,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
